CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Gangavaram B.O,531087,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6791588,82.1703568
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Nagarajupalem B.O,531162,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9340890,83.4307970
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Pandranki B.O,531162,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9633020,83.3659160
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Pindrangi B.O,535183,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9106890,83.0925020
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Pedaraba B.O,535273,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.3141140,83.2154920
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Y S R Puram B.O,535145,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.2255350,83.0971970
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Ananthagiri B.O,535145,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1968730,82.9978630
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,B G Valasa B.O,535145,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.7695010,84.3588060
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Appalrajupuram B.O,531028,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8952233,82.8640283
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kandivaram B.O,531028,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9172449,82.8606166
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Chintaluru B.O,531028,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8723180,82.8452150
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Bylapudi B.O,531028,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8731070,82.8667540
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Panduru B.O,531085,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5083121,82.6278330
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Venkatapuram B.O,531085,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5083168,82.6277714
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kannampeta B.O,531114,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7244368,82.7038111
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kothapatnam B.O,531114,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7799050,82.6972936
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Budarallu B.O,531087,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7284869,82.2531010
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,M Makavaram B.O,531087,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6362552,82.2695068
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Tallapalem B.O,531031,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6339158,82.8918516
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Theeda B.O,531031,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6337277,82.8188814
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Ugginapalem B.O,531031,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6454758,82.8962952
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Veduruparthi B.O,531031,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6339895,82.9506797
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Vadrapalem B.O,531075,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9129266,82.9903483
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Khazeepalem B.O,531033,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5993020,82.9417990
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kondakarla B.O,531033,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6173124,82.9808563
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Pallapu Anandapuram B.O,531033,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6111960,82.9423010
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Thimmarajupeta B.O,531033,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6192997,82.9773647
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Vadrapalle B.O,531033,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6166669,83.0039650
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Ch Laxmipuram B.O,531081,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.4018890,82.7385520
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Vempadu B.O,531081,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.3853300,82.6622490
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kagitha B.O,531081,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.3995130,82.6868190
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Nellipudi B.O,531081,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.3619070,82.6429420
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Thanam B.O,531021,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6467480,83.0694290
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Vennalapalem B.O,531021,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6101460,83.0871360
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Donkada B.O,531126,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.4176949,82.6118900
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Guntapalle B.O,531126,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.3638066,82.6007433
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Mangavaram B.O,531126,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.3467026,82.5920393
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Namavaram B.O,531126,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.3638516,82.6007583
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Thotaluru B.O,531084,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6614216,82.3354900
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Gadampalem B.O,531084,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6367560,82.4481940
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Cheedikada B.O,531028,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9289416,82.8920100
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Konam B.O,531028,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9724383,82.8567416
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,M Kotapadu B.O,531028,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8798800,82.8274233
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kalayanapulova B.O,531114,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7502753,82.6946573
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kanchugummala B.O,531114,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7305350,82.6726470
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kovvuru B.O,531114,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7148680,82.6426790
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Rolugunta B.O,531114,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7187920,82.6679990
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Tamaracherla B.O,531114,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7742586,82.7435000
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,V Sarabhavaram B.O,531114,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7468330,82.6292040
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Pedamakavaram B.O,531084,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7290550,82.3761300
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Jaithavaram B.O,531028,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9033549,82.8762966
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Veeranarayanam B.O,531028,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8669449,82.8192749
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Gotivada Agraharam B.O,531028,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8422810,82.8290550
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,V B Peta B.O,531028,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.4117970,82.0449140
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kailasapatnam B.O,531085,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5535522,82.6957582
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Rajupeta B.O,531085,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5654915,82.7093900
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Sunkapur B.O,531085,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5778548,82.6748908
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Jaggampeta B.O,531114,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7532138,82.6990654
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Komaruvolu B.O,531114,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7089810,82.6910020
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Konthalam B.O,531114,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7617900,82.6429420
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Cheedipalem B.O,531087,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6572965,82.2342731
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kakarapadu B.O,531087,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6415288,82.2346270
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Mampa B.O,531087,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6554762,82.1663777
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Pathakota B.O,531077,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1742766,82.8043283
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Sukuru B.O,531077,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1418000,82.7300533
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Olda B.O,531077,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1253220,82.8540190
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Chekumaddila B.O,531077,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.0616930,82.7827610
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Rapa B.O,531077,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1348680,82.8091130
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Ganneruputtu B.O,531077,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.0452780,82.5803300
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,K Mallampeta B.O,531084,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6859090,82.3726990
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kinaparthi B.O,531084,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7044600,82.4067833
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Marrivada B.O,531087,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6850836,82.2504384
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Downuru B.O,531118,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7669636,82.5360711
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Gondipakalau B.O,531118,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8056633,82.4706525
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Gundupala B.O,531118,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6691997,82.5821849
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kusarlapudi B.O,531118,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6698781,82.6920105
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,M K Patnam B.O,531118,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7495000,82.5863570
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Pedda Boddepalli B.O,531118,BO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6594695,82.6279331
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Vaddipa B.O,531118,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7455220,82.6172021
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,A Veeranarayanam B.O,531027,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8503231,82.7141812
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Devapuram B.O,531027,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9372000,82.7893640
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Gadirai B.O,531027,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8664537,82.7905901
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Satyavaram B.O,531027,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8787934,82.7881501
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Vommali Jagannadhapuram B.O,531027,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8487483,82.7717435
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,L Ponnavolu B.O,531027,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8622470,82.7320170
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Jampena B.O,531027,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8530670,82.8021140
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Mallavaram B.O,531113,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6129525,82.6694805
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Pydipala B.O,531113,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6372965,82.7157081
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Adakula B.O,531115,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5885910,82.3424760
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Dharagangavaram B.O,531115,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5895660,82.4944500
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Gummadigonda B.O,531115,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5672821,82.4863216
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,T R Project B.O,531115,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6145130,82.4664800
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Y B Agraharam B.O,531115,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.4902518,82.4513554
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Chintalaveedhi B.O,531024,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1087591,82.6737302
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Iradapalle B.O,531024,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.0832420,82.6072165
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Salugu B.O,531024,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9981230,82.7909240
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kinchuru B.O,531024,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1073780,82.5903170
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Aradakota B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.2570400,82.6004866
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Pedagaruvu B.O,531077,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1803000,82.7467616
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Tadigiri B.O,531077,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1796483,82.7093583
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Jarrakonda B.O,531077,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.0619640,82.8221820
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Andiba B.O,531077,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.0611440,82.7662430
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Matyapuram B.O,531077,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1508940,82.6928920
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Jogempeta B.O,531084,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6753633,82.4772900
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kantaram B.O,531084,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6067466,82.3800683
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kommika B.O,531084,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6519416,82.3714133
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Pathamallmpeta B.O,531084,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7027530,82.2996140
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Balighattam B.O,531118,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6501040,82.6064690
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Cheedigummala B.O,531118,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6871388,82.5734318
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Dharnasagaram B.O,531118,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6287040,82.6240330
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Gurandarapalem B.O,531118,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6976594,82.6188145
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Lammasingi B.O,531118,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8156300,82.4927820
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Nindugonda B.O,531118,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6986100,82.6441030
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Rajupakalu B.O,531118,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8241509,82.4710791
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Tajangi B.O,531118,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8532720,82.4927946
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Y G Peta B.O,531118,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7344125,82.5809488
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,D Gottivada B.O,531027,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8873884,82.7791383
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Jalampalli B.O,531027,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8619760,17.8619760
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Tatiparthi B.O,531027,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9327717,82.7667288
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Pongalipaka B.O,531027,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8439810,82.7158300
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kavagunta B.O,531027,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8342080,82.7697710
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kondala Agraharam B.O,531113,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6273507,82.7021223
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,P P Agraharam B.O,531113,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5905370,82.7050370
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,E D Peta B.O,531115,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5825882,82.5478421
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Manyapuratla B.O,531115,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5280133,82.5108566
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Vedurupalle B.O,531115,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.5636462,82.4562950
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Dokuluru B.O,531024,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.0834468,82.6223279
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Gondeli B.O,531024,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1027630,82.5824287
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Vantlamamidi B.O,531024,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.9934820,82.7328010
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Thumpada B.O,531024,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.0732490,82.6267340
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Babusala B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.3073366,82.4310766
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Darela B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.3261000,82.5704116
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Karimukhput B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.3323083,82.4891750
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Pedaguda B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.3569390,82.5775661
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Seekari B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.2555700,82.5733166
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Vanabhasingi B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.3383350,82.5437383
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Ginnelakota B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.1768630,82.4253840
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Jarjula B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.3386610,82.4747690
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kumada B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.2675890,82.4357830
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Bungaput B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.3258740,82.3444580
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Geddapalem B.O,531083,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Koruprolu B.O,531083,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.4739452,82.7758667
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Gudivada Veeravalli B.O,531025,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7804949,82.8170383
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Thotakurapalem B.O,531025,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6881033,82.8054716
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Lakkavarapupeta B.O,531133,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8028430,82.2453310
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Duppulavada B.O,531105,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.0218367,82.0900765
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Dibbapalem B.O,531026,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8797767,82.8813869
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kondupalem Agraharam B.O,531026,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7805075,82.8549903
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Turakalapudi B.O,531026,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7344680,82.8594226
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Kondempudi B.O,531026,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7832040,82.8236680
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Munchingput B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.3664000,82.5069383
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Parreda B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.2832345,82.5014823
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Rudakota B.O,531040,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.2914433,82.4632716
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,A U Engg College B.O,530003,BO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7288160,83.3200850
